1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1636,4.91999E+16,-1006,34730977,-7.50014E+15,7875005,10000012,5.4942E+15,-9.9991E+15,-82,8028021,3307007,41165982,2980511,9773999,2510003,1.01853E+16,77599991,3.12496E+16,4.0565E+16
1637,4920003,-1001,34730981,-7.49996E+15,7874985,9999995,5494181,-99979,-85,8079012,3332992,41165989,2980501,9773975,2510012,10185301,77936004,312473,4.0565E+16
1638,49.2,-1.003E+16,34730989,-7.49997E+15,7875009,9999993,5494189,-99989,-86,8079001,3333007,41165987,2980505,9773969,2.51001E+16,1.01853E+16,7.7936E+15,312489,40564988
1639,4920006,-1.003E+16,34730974,-74998,7.87501E+15,9999988,5.49421E+16,-100003,-64,807901,3.333E+16,41166,298051,9773982,2510003,101853005,7.7936E+15,312478,38569979
1640,4920013,-101,34730984,-7.49999E+16,7875004,9999996,5.4942E+15,-1.00018E+16,-93,8079007,3.333E+16,4.1166E+16,2980508,977399,2509995,101852995,77935966,312475,38569989
1641,4968007,-996,34731007,-7.49986E+15,7874991,10000013,5.4942E+16,-100009,-72,807901,3332999,41165984,2980517,9773992,2509994,101852992,77935994,312468,38569992
1642,4968005,-9.94E+15,34730997,-75001,7874987,9999995,5494195,-99997,-58,8078993,3332994,41165991,2.9805E+16,9.77401E+15,2509989,101852994,77935982,312474,38569969
1643,4968006,-1011,34730995,-750013,7875,999999,5.49421E+16,-99989,-6.8E+15,8078996,3332993,4116599,2980505,9774002,250999,101853005,77935998,312491,38569979
1644,4967998,-9.89E+15,3.4731E+16,-750006,7875,9999999,5.4942E+16,-100003,-93,8079004,3333007,41165993,2980507,9774011,2509999,101853001,7.7936E+15,312491,36819985
1645,5168008,-99,34730976,-750015,7.87499E+15,1000002,5494184,-100003,-82,807899,3333007,41165995,2980505,9.774E+15,2510016,101852991,77935987,312475,36819986
1646,5167991,-1.002E+16,3.4731E+16,-750023,7874995,1E+16,5.49419E+16,-99997,-84,8079,3.333E+16,41165985,2980501,9.77401E+15,2510015,101853001,78799959,3.12464E+16,3.682E+16
1647,5168015,-1,34730993,-750002,787501,1E+16,5494191,-99997,-7.7E+15,8079008,3332996,4116601,2.98049E+16,977402,2510004,10185299,78799961,31248,36819986
1648,5.168E+16,-984,34731007,-7.50004E+15,7875012,10000004,5.49422E+15,-99989,-7.1E+15,8.07898E+15,3332994,41165982,2.98051E+16,9773999,2509995,101852986,78799956,312474,3.682E+16
1649,5.168E+16,-1,3.4731E+16,-749995,7.875E+15,100.0,5494185,-9.9981E+15,-78,8079,3333011,4.1166E+16,2.98052E+16,9.77402E+15,2509998,101853004,78799949,312478,3681998
1650,5.168E+16,-1.002E+16,34731007,-7.49997E+15,7875001,9.99999E+15,5.49419E+16,-99975,-75,8078986,3332989,4.1166E+16,2.98051E+16,9773989,2509995,1.01853E+16,78799962,312492,36819969
1651,516799,-1006,34731,-749993,7875012,9999996,5.4942E+16,-10001,-9,8079,3332973,41165983,2980493,9773995,2510005,101852988,7879997,312469,36819976
1652,5168008,-1,34730989,-7.49997E+15,7874979,9999996,5494206,-1.00002E+16,-75,8.07898E+15,333301,4.1166E+16,2.98049E+16,9774001,2.52E+16,101852991,78799946,3.12497E+16,36819971
1653,5168006,-996,34730998,-75001,7.87501E+15,9999999,54942,-9.9986E+15,-8.3E+15,8078993,3333,41165969,2973012,9773986,2519996,101852998,78799963,3.12461E+16,36819961
1654,5168,-996,34730998,-7.50009E+15,7875019,10000007,5494195,-100029,-66,8079,333302,41165985,2973,9773975,2520008,101852982,78799961,312491,38674983
1655,5167986,-1.002E+16,34730993,-74999,7875004,9999991,549419,-100011,-59,8078992,3.33301E+16,41165996,2973015,9773986,2520008,101852988,79631967,312482,38674972
1656,5.38002E+16,-9.94E+15,3.4731E+16,-749994,7.875E+15,9999979,5494178,-9.9993E+15,-8.9E+15,8079002,3332987,41165989,2972993,9773997,2519995,101852993,79631979,312491,40459989
1657,5379991,-1005,34730986,-749998,7874995,9.99999E+15,54942,-99998,-7,8079002,3305993,4116598,2.97299E+16,9773996,2520019,101853015,79631969,3.12483E+16,40459999
1658,5.38E+15,-999,34730994,-749993,7874983,1E+16,5494203,-100006,-64,8078992,3306002,41166007,2972996,9773989,2519997,101852987,8049596,3.12481E+16,4.046E+16
1659,5379993,-996,34731002,-749987,7874996,9999999,5494211,-10001,-85,8079006,3305989,41166001,2972999,9773987,2.51999E+16,101852999,80495962,312488,38604979
1660,5379995,-99,34730974,-7.5,7874983,10000015,5494194,-9.9996E+15,-67,8078994,3305996,4.1166E+16,2.973E+16,9.77401E+15,2520006,101853005,80495963,312494,38604976
1661,5.38001E+15,-992,34730976,-749978,7.87501E+15,999999,5.4942E+16,-99985,-75,807899,3306006,41165989,2.97301E+16,9774,2519986,101852999,80495948,312492,38604977
1662,515999,-995,34731005,-750015,787501,9999996,5.49419E+16,-1.0,-78,8079002,3306003,4116599,2.97301E+16,9773997,2.52E+16,1.01853E+16,80495963,3.12484E+16,38604974
1663,5.15999E+16,-9.89E+15,34730996,-7.49986E+15,7874991,1E+16,5.4942E+16,-100005,-86,8.07898E+15,3306005,41165985,2972997,9773984,2520008,1.01853E+16,8049598,312499,38604989
1664,51.6,-996,3.4731E+16,-750002,7874993,9999999,5.4942E+16,-100003,-86,807901,3306007,41165995,2.97299E+16,9.77401E+15,2520008,10185299,80495947,312478,36679985
1665,5160014,-1015,34731,-7.50014E+15,7875007,10000001,5494205,-9.9996E+15,-88,8015995,3306006,4.1166E+16,2.97301E+16,9773992,2.51999E+16,101852999,7.968E+15,312479,3.668E+16
1666,5.15999E+16,-1.003E+16,3473101,-7.50004E+15,7875,1E+16,5494203,-100001,-72,8.016E+15,3306001,41165988,2.97301E+16,9773997,2520018,1.01853E+16,79679969,312492,36679999
1667,5160014,-102,3.4731E+16,-7.50001E+16,7.875E+15,9999986,5.4942E+16,-1.00008E+16,-8.7E+15,8.01601E+15,3306,41165993,2.97302E+16,9773989,2519996,101853,7967997,31247,38569969
1668,5.16E+16,-1006,34730995,-7.50003E+15,7.87499E+15,10000001,5.4942E+16,-9.9991E+15,-8,8.01601E+15,3.30601E+16,4116598,2.97299E+16,9.77401E+15,2.52001E+16,101853001,78831987,3.12477E+16,3.857E+16
1669,5096001,-1017,34730977,-7.50001E+16,7875,10000005,5.4942E+15,-99995,-79,8.016E+15,3305993,41165984,2972999,9.77401E+15,2519997,101852988,7.8832E+15,312499,38569973
1670,5096007,-995,34730986,-7.49991E+15,7.875E+15,10000005,5.4942E+16,-1.00002E+16,-82,8015993,3.30599E+16,41165981,2.97299E+16,9773995,2519991,1.01853E+16,7.8832E+15,3.12481E+16,38569986
1671,5095991,-101,34730966,-7.50009E+15,787499,10000019,5494185,-99998,-7.1E+15,8015984,3306005,41165993,2972993,9774021,2520039,1.01853E+16,78831981,312478,3.857E+16
1672,5096007,-101,34730997,-74999,7875,9.99999E+15,5494195,-9.9993E+15,-8.7E+15,8015992,3332985,4.1166E+16,2.97301E+16,9773989,2520005,1.01853E+16,7.8832E+15,312495,3.857E+16
1673,5.096E+16,-1.003E+16,34730993,-749994,787498,9999993,5.4942E+16,-100003,-84,8016014,3333011,41165975,2972992,9.77401E+15,2.52E+16,101852993,78831971,312469,38569992
1674,5096001,-1005,34730983,-7.50001E+16,7874995,9999996,5494189,-100003,-82,8016001,3332998,4.1166E+16,2.97299E+16,9773997,2520006,101852996,78831974,312467,3671498
1675,5095991,-1007,34730981,-750007,7874996,100.0,5.49421E+16,-1.0,-67,8015993,3.33301E+16,41103001,2.97301E+16,9774,2520008,1.01853E+16,78831936,3.12484E+16,3.6715E+16
1676,5096006,-9.94E+15,34730997,-750013,7875007,1000001,5.49421E+16,-1.0,-6.9E+15,8015998,3333003,41102995,2.97302E+16,977401,2520009,101853,78831978,312502,36714976
1677,5096005,-993,34730991,-750006,7.87499E+15,9999984,5.49421E+16,-9.9999E+15,-9.7E+15,8016003,3332982,41102994,2972996,9773986,2.51999E+16,101852993,7.8832E+15,3.12484E+16,36714973
1678,5096009,-995,3.4731E+16,-750011,7.87499E+15,9999993,5494194,-9.9986E+15,-72,8016,3332997,41102996,2.973E+16,9773991,2519999,1.01853E+16,78831975,312491,36714992
1679,5095995,-9.94E+15,34730998,-7.50001E+16,7875001,9999991,549421,-99984,-93,8015996,3333028,41103004,2973012,9773999,2519995,1.01853E+16,7.9648E+15,312489,3.6715E+16
1680,5.21599E+16,-1004,34730993,-749987,7875022,1E+16,5494183,-100006,-6,8015996,3332989,41102983,2973023,9774008,2.52E+16,101853004,79647964,312474,3.6715E+16
1681,521598,-1005,34731005,-749993,7875014,100.0,5.4942E+16,-100016,-74,8.016E+15,3332992,41103,2973005,9773982,2519974,1.01853E+16,79647967,312492,36714979
1682,4984006,-998,3473099,-749982,7875014,10000009,5494206,-100006,-82,8.016E+15,3.33299E+16,41102983,2973009,9774002,2.52E+16,101853005,79647957,312492,3671496
1683,4984006,-99,34730989,-7.5,7875012,9999984,5494211,-9.9996E+15,-7.6E+15,801602,3333,41102976,2972997,9773992,2519989,1.01853E+16,79647966,312488,34369988
1684,4.98399E+16,-997,34730989,-750006,7875,1E+16,5494183,-99977,-8.7E+15,8.016E+15,3332992,41102994,2.973E+16,9773983,2519998,1.01853E+16,7.8816E+15,3.12484E+16,34370009
1685,4983987,-998,3.4731E+16,-750013,7875001,9999995,549421,-9.9991E+15,-79,8015997,3332997,4.1103E+16,2972989,9774,2.53002E+16,1.01853E+16,78815965,312468,34370004
1686,4984002,-1014,34731023,-749993,7874988,9999999,5494209,-100009,-91,8.016E+15,3332986,4.1103E+16,2973003,9773988,2530004,1.01853E+16,77999991,3.12484E+16,3436998
1687,4983996,-9.89E+15,34730993,-7.50008E+16,7874999,10000004,5.4942E+16,-99987,-8.3E+15,8.016E+15,3.33301E+16,41102993,2972989,9773996,2.53E+16,101852995,77999997,312471,34369999
1688,5195995,-1007,34730976,-750012,7875014,9999991,5.49419E+16,-99997,-9,8.01601E+15,3332995,41102987,2972995,9773996,2529994,101852993,78000011,312475,3436998
1689,5196002,-997,34730986,-750005,7874988,9999993,5494194,-1.00008E+16,-9,8015986,3332997,41102972,2972986,9774001,2529999,101853015,77999991,3.12484E+16,34369992
1690,5196007,-1004,34730984,-7.49996E+15,7.87501E+15,9999983,5494178,-100016,-7.6E+15,8016006,3332997,41102967,2972997,9773994,2530017,1.01853E+16,7.888E+15,312466,3.437E+16
1691,5.196E+16,-101,34730982,-7.5,7875,1E+16,549418,-99984,-62,8016019,3333014,41102985,297301,9773999,2529985,10185301,78879993,312479,36119985
1692,5196007,-996,3.4731E+16,-749998,7.87501E+15,9999988,5494186,-1.0,-67,8.016E+15,3333,4.1103E+16,2.973E+16,9773987,2.53E+16,1.01853E+16,78879987,312487,36119972
1693,5196,-1015,34730974,-7.50003E+15,7.87501E+15,9999999,5.4942E+15,-100001,-72,8016001,3332997,4.1103E+16,2973009,9773977,2530007,1.01853E+16,7972798,3.12481E+16,36119988
1694,5195988,-9.94E+15,34731003,-7.49996E+15,7.875E+15,10000009,5.4942E+16,-9.9996E+15,-79,8015993,3.333E+16,4.1103E+16,2.97302E+16,9773992,2529986,101853004,7.9728E+15,3.12483E+16,3.612E+16
1695,5.19602E+16,-9.86E+15,34730991,-750002,7875005,10000005,5.4942E+16,-99997,-9.2E+15,8084988,3332982,41102995,2973,9774032,2.53E+16,1.01853E+16,79727977,312468,37904976
1696,5195993,-1,34730974,-750011,7874991,1E+16,5.49419E+16,-1.00008E+16,-61,8085005,3333011,41102992,2972985,9.77398E+15,2.53001E+16,1.01853E+16,7.9728E+15,312482,3.7905E+16
1697,5307994,-9.94E+15,34730994,-7.49997E+15,7.875E+15,10000017,5494203,-1.00002E+16,-84,8085007,3332995,4.1103E+16,2.97302E+16,9.77402E+15,2530003,101852998,7972798,312466,37904989
1698,5.30799E+16,-998,3.4731E+16,-750013,787501,10000004,5494197,-9.9991E+15,-8,8084989,3332995,41103004,2972973,9773992,2529999,101852989,79727967,312471,3.7905E+16
1699,5308015,-1009,34730976,-7.49996E+15,7874999,10000001,5.49417E+15,-9999,-95,8085007,3332991,4110297,2973005,9773986,25.3,1.01853E+16,7.9728E+15,312482,37904988
1700,5308,-997,34730984,-75002,7875004,1E+16,5494181,-100011,-85,8084993,3332991,4.1103E+16,2.973E+16,9773993,2530007,101852987,7.9728E+15,312465,37904974
1701,5.308E+15,-1008,34730984,-7.5,7.875E+15,1E+16,5.50679E+16,-99987,-9,8084992,3332997,41102993,2973,9774014,2529993,101853001,8.0256E+15,31248,35944985
1702,5307985,-998,34730985,-7.49986E+15,7874987,10000005,5.50682E+16,-9.9993E+15,-81,8084982,3333014,41102996,2.97302E+16,9.77402E+15,2530001,1.01853E+16,80255953,312467,3594499
1703,5307996,-992,34731004,-7.50004E+15,7874993,9999983,5.50679E+16,-10001,-75,8084996,3.33301E+16,41102986,2.973E+16,9773992,2530004,1.01853E+16,8.0256E+15,312465,35944971
1704,5.30799E+16,-1006,34730977,-750006,7.87501E+15,10000004,550679,-100001,-91,8084994,3333018,41102984,2972993,9774002,2530015,10185299,80255986,312487,37764996
1705,5308002,-995,34731002,-7.5,7874995,10000007,550679,-9.9996E+15,-59,8084992,3333005,4.1103E+16,2972982,9773995,2530002,1.01853E+16,80255966,312474,3776498
1706,5.30802E+16,-998,3.4731E+16,-750011,7874988,10000005,5506801,-100003,-8,8084998,3332986,4110298,2973002,9774006,2530011,1.01853E+16,80255993,3.12484E+16,37764996
1707,5307994,-997,3.4731E+16,-750012,7875004,9999981,5506782,-100004,-7.7E+15,8084997,3.333E+16,4110299,2973012,9773999,2.52999E+16,101852987,80255974,312482,37764973
1708,5307996,-1004,3.4731E+16,-750018,7.87501E+15,1E+16,5.5068E+16,-9.9993E+15,-9.4E+15,8084985,3333017,41102976,2.973E+16,9773993,2.52999E+16,1.01853E+16,8.0256E+15,3.12484E+16,35979977
1709,5307995,-1014,3.4731E+16,499999,7874993,10000005,5.5068E+15,-100004,-49,808501,3333015,41102986,2972985,9774001,2530007,1.01853E+16,80255967,312487,35979971
1710,5307989,-1001,34731002,500002,7875004,9999995,550677,-99992,-7.6E+15,8084995,3333005,41102979,2972997,9.77401E+15,2.52999E+16,1.01853E+16,8.0256E+15,3.12481E+16,35979995
1711,5084004,-1.003E+16,3.4731E+16,49999,7874984,10000001,5.50679E+16,-100003,-86,8084989,3322003,41102981,2972996,9773999,2530009,101852992,80255997,312489,35979976
1712,5084002,-1004,34730998,500012,7.87501E+15,1E+16,5.5068E+15,-9.9986E+15,-91,8084993,3322002,41102994,2972986,9773991,2529993,101852995,80255971,312478,35979986
1713,5084012,-998,34730995,4.99997E+15,7874999,9999995,550679,-1.00008E+16,-64,8085,332201,4.1103E+16,2972999,9.77397E+15,2.52999E+16,1.01853E+16,79375983,312485,35979988
1714,4.88401E+16,-1004,34730985,500001,7874991,100.0,5.5068E+15,-99989,-73,8084996,3321989,41102987,2.97302E+16,9773995,2529992,1.01853E+16,79375972,312472,35979982
1715,4884005,-1004,34730966,4.99997E+15,7874993,9999979,5506795,-1.0,-84,8085,3321983,41102975,2973007,9773996,2530012,101852991,78527997,312486,35979986
1716,4884002,-1011,3473099,500009,7875025,100.0,5506805,-1.00002E+16,-75,8085008,3322002,41102984,2972986,9773991,2.53E+16,1.01853E+16,78527972,312495,3.409E+16
1717,4883987,-1008,3.4731E+16,499998,7.87501E+15,10000007,5.5068E+16,-9998,-6.8E+15,808499,3321982,4.1103E+16,2973005,9773995,253001,101853001,77647968,31249,3408998
1718,4884,-1015,34730996,4.99992E+16,7875004,9999996,5.5068E+16,-100006,-81,8085015,3321991,4.1103E+16,2973009,9774,2530014,101852984,77647975,312489,34090001
1719,4884012,-996,34730981,500024,7874981,1E+16,5506801,-100003,-82,8085005,3322011,41103008,2973007,9.77398E+15,2530013,101853029,77647949,312486,3.409E+16
1720,5087989,-1.002E+16,34730975,5.00008E+16,7875005,1E+16,5506795,-100009,-88,8085006,3322,4.1103E+16,2.97301E+16,9774006,2530005,10185301,77647955,312474,35874981
1721,5087988,-1006,34730994,500004,7.87499E+15,9999975,5506804,-99989,-91,808499,3322,41102988,2.97299E+16,977401,2.53001E+16,101852985,77647954,3.12464E+16,35874984
1722,5087999,-1009,3.4731E+16,4.99992E+16,7875021,9.99999E+15,5506819,-99997,-85,8084987,3321996,41102986,2973,9773997,2529991,1.01853E+16,7844797,312489,35874993
1723,5088004,-996,3473099,499985,7.875E+15,10000007,5506796,-99992,-84,8085004,3321993,41103,2972986,9773996,2529982,101852991,78447956,312463,3.5875E+16
1724,5088006,-1005,34730991,499999,7.875E+15,10000015,5.50679E+15,-1.00002E+16,-59,8085011,3321986,41102985,2.97299E+16,9773996,2529999,1.01853E+16,7844798,3.12503E+16,33669981
1725,5088012,-1006,34730993,500014,787498,10000007,5506808,-9.9988E+15,-81,8084987,3322,41103007,2972995,9.77401E+15,2.52999E+16,101852992,78447973,312471,336.7
1726,5087996,-1004,34730973,4.99997E+15,7874996,9.99999E+15,5506805,-1.00002E+16,-7.7E+15,8084998,3321995,41102975,2973015,9773998,2529995,101852998,78447965,312462,33669981
1727,5087985,-982,34730993,5.0,787503,10000001,5.50678E+16,-99992,-8,8084988,3322002,41102997,2.973E+16,9773988,2.52999E+16,101853,7844797,312478,3.367E+16
1728,5088013,-1006,3473101,500017,7874999,9999996,5506794,-9.9986E+15,-9.2E+15,8.08501E+15,3.32198E+16,4.1049E+16,2.97301E+16,9773996,2530004,101852991,78447957,3.12481E+16,33669988
1729,5.08797E+16,-987,3473099,49998,7874988,10000014,550679,-9.9988E+15,-7.6E+15,8084989,3321978,4.1049E+16,2972996,9773979,2529999,101852985,7.8448E+15,3.12477E+16,356.3
1730,5087988,-1008,3.4713E+16,500001,7874986,9.99999E+15,5506802,-1.00002E+16,-74,808499,3321992,4.1049E+16,2972999,9.774E+15,2.53E+16,1.01853E+16,7844797,312487,35629984
1731,5087983,-997,34713,499996,7.875E+15,9999993,5506794,-9.9999E+15,-73,8085002,3321997,41048987,2973009,9773993,2.52999E+16,1.01853E+16,78447952,312479,37555002
1732,5088003,-1007,34712971,5.00006E+16,7874999,100.0,5506795,-99984,-84,8084993,3322,41048983,2972999,9773991,2529994,101853,78448,312485,3755499
1733,5088002,-101,34713006,50001,7874996,9999988,5.5068E+16,-9.9986E+15,-79,8084985,3322002,41049002,297302,9774005,2.53E+16,101853004,78447951,3.12476E+16,37554988
1734,4876007,-9.94E+15,3.4713E+16,499996,7875001,10000017,5.50679E+15,-9.9988E+15,-8,8085006,3.322E+16,41048989,2.973E+16,9773999,2529993,101852984,78447966,312469,3.5735E+16
1735,4875997,-993,3.4713E+16,500011,7.87501E+15,10000005,550681,-100003,-78,8022009,3322012,41048975,2.97302E+16,9774001,253001,101852998,78447982,31248,3573498
1736,4875994,-988,3.4713E+16,499999,787501,1E+16,550678,-1.0,-74,8.022E+15,3322,41048976,2972999,9.774E+15,2.52999E+16,101852994,77631969,312486,35734999
1737,4876005,-2.996E+16,34712994,500009,7875,10000004,5506795,-1.0,-8.3E+15,8022006,3321997,41048976,2972999,9774014,2.53001E+16,1.01853E+16,7763198,312482,3573499
1738,4875996,-301,3.4713E+16,499993,7874999,1E+16,5.50679E+16,-100009,-7.1E+15,8022012,3.33501E+16,41048999,2973009,9773995,2.53E+16,101855983,77631961,312482,35734993
1739,4.87599E+16,-3005,3.4713E+16,5.0,7.87501E+15,1E+16,5.50681E+16,-100006,-65,8021988,3334987,41048976,2.973E+16,9774002,2.53001E+16,10185599,77631965,3.12464E+16,35735004
1740,5080002,-298,3.4713E+16,50001,7.87501E+15,9999996,5.50678E+16,-99984,-7.7E+15,802202,3335006,41048987,2973005,9773988,2.53E+16,1.01856E+16,77631982,312495,35734996
1741,5079994,-2998,3.4713E+16,5.00006E+16,7875005,10000013,5506814,-100001,-81,8022,3335004,4104899,297299,977401,2.52999E+16,101855972,7.7632E+15,3.12483E+16,37695016
1742,5080007,-3.004E+16,3.4713E+16,500001,7874982,10000025,5506816,-99997,-82,8022,3334985,41048987,2972993,9.77401E+15,2530003,1.01856E+16,77631963,3.12481E+16,37694989
1743,5080008,-2.991E+16,34712995,499999,7.875E+15,1E+16,5506785,-100023,-8.7E+15,8.02201E+15,3334998,4.1049E+16,2.973E+16,9773995,2529994,1.01856E+16,7.7632E+15,312486,37694973
1744,5080003,-3.004E+16,34712992,499985,7.875E+15,10000016,5506788,-99989,-8.3E+15,8022006,3.33499E+16,4104898,2973002,9774011,2529992,101855988,7.7632E+15,312502,37694984
1745,5080004,-2998,34712982,5.0,7.87499E+15,9999995,5.50679E+16,-99992,-53,802201,3334997,41049001,2973017,9774011,2530007,101856014,77631953,312491,37694989
1746,5079992,-3003,34713001,50002,7875007,10000004,5.5068E+16,-100014,-9.6E+15,8021998,3334985,41049002,2.97301E+16,9773997,2530001,101856,7.7632E+15,312469,35804996
1747,5079999,-3.004E+16,3471299,5.00003E+15,7874993,9999996,550681,-99995,-65,8021979,333499,4.1049E+16,2.97298E+16,9773985,2.53E+16,1.01856E+16,7.8432E+15,312493,35804991
1748,5079996,-2984,3.4713E+16,499984,7875015,100.0,5506811,-99982,-8.7E+15,8021996,3334988,41048978,2973009,9773987,2.52999E+16,10185599,78431966,31248,37554998
1749,507999,-2984,34712998,499989,7875005,9999991,5506796,-1.00002E+16,-7,8.02201E+15,3335,41048986,2973013,9774001,2.52999E+16,101855985,7843198,312466,3755499
1750,5.08001E+16,-2997,3.4713E+16,49999,7874993,9999991,5506811,-100003,-6.9E+15,8.02202E+15,3.33499E+16,41049008,2973002,9773985,2529985,1.01856E+16,7.8432E+15,3.12481E+16,37554995
1751,5080003,-3005,34713005,5.00003E+15,7875012,9999996,5.50679E+16,-100009,-91,8021991,3335001,41049002,2.973E+16,9773999,2530004,101856015,78431974,3.12483E+16,37554989
1752,5079997,-2998,3.4713E+16,4.99992E+16,7.875E+15,10000004,5506794,-1.00002E+16,-9.6E+15,8021982,3335013,41048974,2973,9773998,2530004,1.01856E+16,78431975,312473,37554994
1753,5.08001E+16,-3009,34713,499982,7.875E+15,9999996,5.50679E+16,-100013,-86,8021988,3335015,41049,2973002,9773995,25.3,101856011,78431971,312501,39374997
1754,5079991,-3.004E+16,3.4713E+16,499995,787501,1E+16,5506769,-99997,-86,8022001,3334984,41048986,2.97299E+16,9773999,2530016,101856,78431974,31249,3.9375E+16
1755,5080001,-2999,34712984,499995,7875005,9999996,5.50681E+16,-100011,-99,8022001,3335002,41048998,2973007,9773995,2530003,1.01856E+16,78431971,312482,41124993
